spread_window,zscore_window,entry_threshold,exit_threshold,total_return,annual_return,sharpe_ratio,max_drawdown,win_rate,num_trades,rank,pair_name,ticker1,ticker2
70,50,1.5,0.5,-0.0029103854819556,-0.0012193332177914407,-1.0017979192490152,-0.0034586746151045876,0.3333333333333333,12,67,MA_PPG,MA,PPG
30,30,2.0,1.0,-0.005360458004451793,-0.0022474191954200418,-1.0670728291115916,-0.0060573301987924206,0.5454545454545454,22,68,MA_PPG,MA,PPG
30,50,1.5,1.0,-0.0031652798015627194,-0.0013262220711524053,-1.0817419425099117,-0.003466962807734817,0.3333333333333333,18,69,MA_PPG,MA,PPG
50,30,2.5,0.5,-0.004187601689745498,-0.001755088178931108,-1.1071459054387702,-0.004187601689745498,0.5,10,70,MA_PPG,MA,PPG
70,50,2.0,1.0,-0.002808407511195255,-0.0011765736370675794,-1.1416560048237339,-0.0033677731202499134,0.3,10,71,MA_PPG,MA,PPG
30,70,1.0,1.0,-0.0036630365136558246,-0.0015350000638293393,-1.1480979016985469,-0.0036630365136558246,0.42105263157894735,19,72,MA_PPG,MA,PPG
70,30,2.0,0.0,-0.005260997709741059,-0.002205655558976005,-1.1482106489920358,-0.006605560929240606,0.25,12,73,MA_PPG,MA,PPG
50,70,1.5,1.0,-0.003148481605585548,-0.0013191773297405174,-1.1554521607474384,-0.0035994633880366746,0.3333333333333333,12,74,MA_PPG,MA,PPG
30,30,2.5,1.0,-0.005012230349045276,-0.0021012081261360116,-1.1576995448770138,-0.005012230349045276,0.3076923076923077,13,75,MA_PPG,MA,PPG
30,30,1.0,0.5,-0.006554839318988379,-0.002749132779724661,-1.2014186253953396,-0.007048297525774271,0.48148148148148145,27,76,MA_PPG,MA,PPG
30,30,1.5,0.5,-0.00649644264575516,-0.002724594435221106,-1.2182649292965,-0.007598104731463719,0.4090909090909091,22,77,MA_PPG,MA,PPG
70,30,2.0,0.5,-0.005881944599567505,-0.0024664325226004813,-1.222831637051895,-0.0074667153479839815,0.3076923076923077,13,78,MA_PPG,MA,PPG
70,50,1.0,0.5,-0.004080254182824719,-0.0017100436572702327,-1.2356563326413654,-0.004522102905867526,0.35714285714285715,14,79,MA_PPG,MA,PPG
50,30,2.5,1.0,-0.005637735654593998,-0.002363861623214336,-1.3067601220485152,-0.005637735654593998,0.5,10,80,MA_PPG,MA,PPG
50,50,1.0,0.5,-0.00485570187289035,-0.002035495881641647,-1.3521010874470634,-0.005259120307031561,0.4,15,81,MA_PPG,MA,PPG
50,30,2.0,1.0,-0.006987580997593177,-0.0029309974340888667,-1.375507250971697,-0.007470289524631107,0.4117647058823529,17,82,MA_PPG,MA,PPG
70,70,1.5,1.0,-0.003232868801189907,-0.0013545678972880504,-1.3864592961237125,-0.003515343207485712,0.3,10,83,MA_PPG,MA,PPG
70,30,1.5,0.0,-0.006427003040860727,-0.0026954169304233,-1.3945731044300864,-0.007230234275578851,0.2857142857142857,14,84,MA_PPG,MA,PPG
70,30,2.5,0.0,-0.005440755021056247,-0.0022811378929518122,-1.4091765655290436,-0.005440755021056247,0.2,10,85,MA_PPG,MA,PPG
70,30,1.5,0.5,-0.0072894597565627195,-0.00305789273054613,-1.5170934628290864,-0.008078811996684967,0.26666666666666666,15,86,MA_PPG,MA,PPG
50,30,1.5,0.0,-0.00758241986836656,-0.003181060509528044,-1.5280619186992812,-0.008015816624296202,0.3125,16,87,MA_PPG,MA,PPG
70,70,1.0,1.0,-0.00499254247325036,-0.002092942625441352,-1.5419951763515904,-0.005055249575894995,0.4117647058823529,17,88,MA_PPG,MA,PPG
70,30,2.5,0.5,-0.006249198213899363,-0.002620711350734717,-1.5581353883033378,-0.006249198213899363,0.2727272727272727,11,89,MA_PPG,MA,PPG
50,50,1.5,1.0,-0.005587402322441921,-0.0023427227964581965,-1.5733307667818552,-0.005794399649518891,0.3333333333333333,15,90,MA_PPG,MA,PPG
70,50,1.5,1.0,-0.005187781878786482,-0.0021749135924814533,-1.661892069220974,-0.005187781878786482,0.23076923076923078,13,91,MA_PPG,MA,PPG
50,30,1.5,0.5,-0.008871811879955203,-0.0037234046664794684,-1.6634614811748438,-0.009416822887182008,0.3125,16,92,MA_PPG,MA,PPG
30,30,1.5,1.0,-0.009666454499505053,-0.004057851628306963,-1.6751284584944808,-0.010038581048613559,0.3333333333333333,24,93,MA_PPG,MA,PPG
70,30,1.0,0.0,-0.00848028624184546,-0.003558677779473385,-1.690967552542502,-0.00870815909779832,0.14285714285714285,14,94,MA_PPG,MA,PPG
50,70,1.0,1.0,-0.005954997467403882,-0.0024971185136520857,-1.6912717162845237,-0.005954997467403882,0.2857142857142857,14,95,MA_PPG,MA,PPG
30,50,1.0,1.0,-0.00708340431821518,-0.002971274514696587,-1.6954421612215345,-0.007124140511567238,0.30434782608695654,23,96,MA_PPG,MA,PPG
70,30,2.0,1.0,-0.0072983053702084,-0.0030616113389578814,-1.718740574688778,-0.007841231838727173,0.2,15,97,MA_PPG,MA,PPG
30,30,1.0,1.0,-0.010470173626503383,-0.0043962774295516205,-1.7559681809318919,-0.010705808071721695,0.40625,32,98,MA_PPG,MA,PPG
70,30,2.5,1.0,-0.006555207825390971,-0.002749287629171482,-1.7650080718443124,-0.006615606171565159,0.23076923076923078,13,99,MA_PPG,MA,PPG
70,30,1.0,0.5,-0.009254732769329567,-0.003884547869435373,-1.7789493604429583,-0.00935666276365381,0.23529411764705882,17,100,MA_PPG,MA,PPG
70,50,1.0,1.0,-0.006701019594109093,-0.0028105615648497118,-1.7994356177732465,-0.006809734485914232,0.4,20,101,MA_PPG,MA,PPG
50,30,1.0,0.0,-0.010158097509511136,-0.0042648510953641194,-1.8161972076330406,-0.010244592312406918,0.1875,16,102,MA_PPG,MA,PPG
50,50,1.0,1.0,-0.008259273471350899,-0.0034657076029915856,-1.8792701468042081,-0.008289604167315556,0.2727272727272727,22,103,MA_PPG,MA,PPG
50,30,1.5,1.0,-0.010772070361410587,-0.00452343979847758,-1.9037822583499657,-0.010948519015718484,0.3181818181818182,22,104,MA_PPG,MA,PPG
50,30,1.0,0.5,-0.011447489521099632,-0.004808015828269063,-1.9193146876953957,-0.011533871653772407,0.1875,16,105,MA_PPG,MA,PPG
70,30,1.5,1.0,-0.009144167123294465,-0.003838015213697088,-2.0182482447708248,-0.009144167123294465,0.15,20,106,MA_PPG,MA,PPG
50,30,1.0,1.0,-0.013987787822121608,-0.0058793393354426016,-2.1626286348030286,-0.014017222597179935,0.32142857142857145,28,107,MA_PPG,MA,PPG
70,30,1.0,1.0,-0.011455096770714154,-0.004811221653287734,-2.185169981080179,-0.01151515634448995,0.28,25,108,MA_PPG,MA,PPG
30,70,1.0,0.0,0.006701230321955809,0.0027997208476810975,2.255474596949595,-6.446653700259048e-05,0.9444444444444444,18,1,MA_LRCX,MA,LRCX
30,50,1.5,0.0,0.006526606339654827,0.002726902060170344,2.094292955782814,-9.933773591769752e-05,0.875,16,2,MA_LRCX,MA,LRCX
30,70,1.5,0.0,0.00671910406767638,0.002807173845398747,2.079524101138709,0.0,1.0,13,3,MA_LRCX,MA,LRCX
30,50,1.0,0.0,0.006267096569063578,0.002618672043823489,1.9424762203476986,-0.0002766340496747969,0.8,20,4,MA_LRCX,MA,LRCX
30,70,1.5,0.5,0.004047917945335648,0.001692487597103609,1.9369716919220596,0.0,1.0,14,5,MA_LRCX,MA,LRCX
30,50,2.0,0.0,0.005333649233419856,0.0022292383357160883,1.9190087044105009,0.0,1.0,11,6,MA_LRCX,MA,LRCX
30,50,1.5,0.5,0.0037116777573873694,0.0015520524122900614,1.8497259493224256,-0.0001888736267655013,0.8235294117647058,17,7,MA_LRCX,MA,LRCX
30,50,2.0,0.5,0.002943168639643845,0.0012309716283087635,1.843940389629498,0.0,1.0,11,8,MA_LRCX,MA,LRCX
30,70,2.0,0.0,0.0044411354637156186,0.001856685440523309,1.6655855709854965,0.0,1.0,8,9,MA_LRCX,MA,LRCX
30,70,2.0,0.5,0.002655545696685731,0.0011107668490246692,1.5417255119573579,0.0,1.0,8,10,MA_LRCX,MA,LRCX
30,50,2.5,0.0,0.00274521838453642,0.0011482454454621038,1.3884894798369318,0.0,1.0,5,11,MA_LRCX,MA,LRCX
30,70,1.0,0.5,0.0022364748354430776,0.0009355908264225832,1.3669308961350701,-0.0002169983263053291,0.5789473684210527,19,12,MA_LRCX,MA,LRCX
30,50,2.5,0.5,0.0020177079393705936,0.0008441270472532292,1.3248293384838354,0.0,1.0,5,13,MA_LRCX,MA,LRCX
30,70,2.5,0.0,0.0024703218361166366,0.001033346579796257,1.2610662549809841,0.0,1.0,4,14,MA_LRCX,MA,LRCX
30,70,2.5,0.5,0.0018374324750252708,0.0007687473417983259,1.2547549579419273,0.0,1.0,4,15,MA_LRCX,MA,LRCX
30,30,2.0,0.0,0.0029503631501931523,0.0012339781362025182,1.2447899297777956,-0.0008250814527720077,0.75,16,16,MA_LRCX,MA,LRCX
50,50,2.0,0.0,0.0018892212923834449,0.0007904029306262661,1.225567961185896,-0.00020903723409856283,0.7,10,17,MA_LRCX,MA,LRCX
30,30,2.5,0.0,0.0029691966751604925,0.0012418484025575882,1.2088313075848955,-0.0003673685404877713,0.7777777777777778,9,18,MA_LRCX,MA,LRCX
30,70,2.5,1.0,0.0011029741061154346,0.000461562137909155,1.155157577998105,0.0,1.0,4,19,MA_LRCX,MA,LRCX
50,70,2.0,0.5,0.0015530984120014182,0.0006498409350810253,1.1232026002162254,-0.0002813066809979619,0.7777777777777778,9,20,MA_LRCX,MA,LRCX
30,70,2.0,1.0,0.0008936935088978498,0.00037400711502244555,0.9784742845529182,-7.367969307051768e-05,0.625,8,21,MA_LRCX,MA,LRCX
50,30,2.5,0.0,0.0012274582284987263,0.0005136365013214128,0.9767862845848007,-0.0004724277292974875,0.6363636363636364,11,22,MA_LRCX,MA,LRCX
50,50,2.0,0.5,0.001167892116436269,0.0004887191958973247,0.9362477365941648,-0.0004234230135748226,0.7272727272727273,11,23,MA_LRCX,MA,LRCX
30,50,1.0,0.5,0.002042491347110481,0.0008544892717616825,0.9313474511819829,-0.0005529104057209537,0.5714285714285714,21,24,MA_LRCX,MA,LRCX
30,50,2.5,1.0,0.0009573979345566477,0.0004006597446912785,0.8860314824688919,-8.079323283891427e-05,0.8,5,25,MA_LRCX,MA,LRCX
30,70,1.5,1.0,0.0010131932581138971,0.0004240025575612538,0.8823156347948705,-0.0003844108165346565,0.5714285714285714,14,26,MA_LRCX,MA,LRCX
50,70,1.5,0.0,0.001749584426534857,0.0007320120310119194,0.8191714303728149,-0.0009512496716051698,0.8181818181818182,11,27,MA_LRCX,MA,LRCX
50,50,2.5,0.0,0.00029183221510669684,0.00012215196056275524,0.7811547354535899,-7.012368803873207e-05,0.6,5,28,MA_LRCX,MA,LRCX
50,70,2.5,0.5,0.0006676511340735306,0.0002794276460234002,0.779051124288554,-0.00013347323435639649,0.75,4,29,MA_LRCX,MA,LRCX
30,30,2.5,0.5,0.0016813405975329807,0.0007034733000055304,0.760284506415564,-0.0005464570908510458,0.6666666666666666,9,30,MA_LRCX,MA,LRCX
30,50,2.0,1.0,0.0009172859671873448,0.0003838778323645986,0.746794813321856,-0.0002826808930092176,0.45454545454545453,11,31,MA_LRCX,MA,LRCX
50,70,2.0,0.0,0.001645728545696038,0.0006885803285112679,0.7168337850225797,-0.0008789175520385371,0.8571428571428571,7,32,MA_LRCX,MA,LRCX
50,70,2.5,0.0,0.0008436431136992178,0.00035306636078802356,0.6267308248284275,-0.00031161829999502513,0.75,4,33,MA_LRCX,MA,LRCX
50,70,1.5,0.5,0.0008184480613193591,0.000342524687168444,0.6266180738244335,-0.0004776240654533936,0.6923076923076923,13,34,MA_LRCX,MA,LRCX
50,50,1.5,0.0,0.0006240574527968419,0.00026118597703894686,0.625519614012174,-0.000326792422754672,0.5833333333333334,12,35,MA_LRCX,MA,LRCX
30,50,1.5,1.0,0.0006022919106390327,0.0002520780663819444,0.41219297772174746,-0.0007228955698825644,0.6111111111111112,18,36,MA_LRCX,MA,LRCX
30,30,1.5,0.0,0.0009885952868056483,0.0004137117195039952,0.3909441226334423,-0.0014706194966069652,0.6363636363636364,22,37,MA_LRCX,MA,LRCX
30,30,2.0,0.5,0.0009264232536556665,0.000387700694465698,0.38870146105271897,-0.0011263699734309588,0.625,16,38,MA_LRCX,MA,LRCX
50,50,2.5,0.5,0.00013868315673418692,5.805107420209232e-05,0.321040573119261,-0.0001707176649563998,0.5,6,39,MA_LRCX,MA,LRCX
50,50,1.5,0.5,0.000334977192782535,0.00014020935883385377,0.2722416095986538,-0.000601989321206751,0.5714285714285714,14,40,MA_LRCX,MA,LRCX
50,70,2.5,1.0,0.00012096824781227042,5.063609060051988e-05,0.1895728678960224,-0.00026756940430893193,0.5,4,41,MA_LRCX,MA,LRCX
50,70,1.0,0.0,0.00030050297835172387,0.00012578095754633978,0.15553230285762729,-0.0011251122505318198,0.6666666666666666,12,42,MA_LRCX,MA,LRCX
70,70,1.5,0.0,3.255429590077256e-05,1.3627250719405737e-05,0.016158101863680458,-0.001180298599271495,0.7777777777777778,9,43,MA_LRCX,MA,LRCX
50,70,2.0,1.0,-8.282195243227762e-06,-3.466973797827677e-06,-0.00822527295059901,-0.00041609461578605094,0.5555555555555556,9,44,MA_LRCX,MA,LRCX
50,30,2.5,0.5,-5.1936966022185515e-05,-2.174138379862356e-05,-0.049032226867377814,-0.0007901464400555414,0.6363636363636364,11,45,MA_LRCX,MA,LRCX
70,70,2.0,0.0,-0.00010840906976998667,-4.538197104997366e-05,-0.057320036117121734,-0.0010705579332287247,0.6666666666666666,6,46,MA_LRCX,MA,LRCX
70,70,2.5,0.0,-0.00020135949435309158,-8.429495530992703e-05,-0.1267235339217568,-0.0008759478163873428,0.5,4,47,MA_LRCX,MA,LRCX
30,30,1.0,0.0,-0.00036020058890935615,-0.00015079743313384242,-0.1357156249964952,-0.001918980808735411,0.6,25,48,MA_LRCX,MA,LRCX
50,30,2.0,0.0,-0.0003940147619256459,-0.0001649553075742105,-0.22413977572219596,-0.0012582962472496148,0.5,16,49,MA_LRCX,MA,LRCX
70,70,1.5,0.5,-0.000482279859779519,-0.0002019129034057654,-0.2384522124205333,-0.001165447362597764,0.7272727272727273,11,50,MA_LRCX,MA,LRCX
30,30,2.5,1.0,-0.0005190565230294306,-0.00021731226870913556,-0.255136675042756,-0.0012691620935413519,0.4444444444444444,9,51,MA_LRCX,MA,LRCX
30,30,1.5,0.5,-0.0008170442342778551,-0.0003420997854751695,-0.2919744676983728,-0.0019966886813086314,0.6521739130434783,23,52,MA_LRCX,MA,LRCX
70,50,1.5,0.0,-0.0006627437174720398,-0.00027748107000613587,-0.2973842187998798,-0.0013651768412511309,0.6363636363636364,11,53,MA_LRCX,MA,LRCX
70,70,1.0,0.0,-0.0006730371989677951,-0.00028179164330288664,-0.3344626695717263,-0.0012795454102732765,0.6,10,54,MA_LRCX,MA,LRCX
70,50,2.5,0.0,-0.0006883062962573604,-0.00028818588926304844,-0.37654859632144405,-0.0010614648070077237,0.5,6,55,MA_LRCX,MA,LRCX
70,70,2.5,0.5,-0.0006357488034547714,-0.00026617660577843427,-0.398835667904941,-0.0009428981019700587,0.5,4,56,MA_LRCX,MA,LRCX
70,70,2.0,0.5,-0.0007736867886445543,-0.00032394175900340993,-0.4118013404716473,-0.001122110043236273,0.6666666666666666,6,57,MA_LRCX,MA,LRCX
70,50,2.0,0.0,-0.0008974888777664455,-0.00037579108252905336,-0.4499669090185178,-0.0013659809790392756,0.5,8,58,MA_LRCX,MA,LRCX
50,50,1.0,0.0,-0.0005162315982501605,-0.00021612938602333376,-0.4776580942833972,-0.0010502423409902214,0.35714285714285715,14,59,MA_LRCX,MA,LRCX
70,50,1.5,0.5,-0.0010773170188773655,-0.00045111122698870965,-0.4825548004675415,-0.001498154052140926,0.5833333333333334,12,60,MA_LRCX,MA,LRCX
50,50,2.0,1.0,-0.0005806922082490928,-0.0002431215052416391,-0.5671128310322295,-0.0007961915190453874,0.5454545454545454,11,61,MA_LRCX,MA,LRCX
70,50,2.5,0.5,-0.0010245275461577693,-0.00042899979508603803,-0.5705277756215216,-0.0010369438369511044,0.5,6,62,MA_LRCX,MA,LRCX
70,50,1.0,0.0,-0.0013728861986495031,-0.0005749260728223904,-0.6004721268764902,-0.002003222996122778,0.6153846153846154,13,63,MA_LRCX,MA,LRCX
70,30,2.0,0.0,-0.0016766347915830556,-0.0007021895006751322,-0.6471052510669542,-0.002620976732054492,0.5384615384615384,13,64,MA_LRCX,MA,LRCX
70,70,2.5,1.0,-0.000992928892835189,-0.0004157646882029242,-0.6513474471945814,-0.001150945651261136,0.5,4,65,MA_LRCX,MA,LRCX
50,30,1.5,0.0,-0.001343777397818194,-0.0005627313601610506,-0.6526141721047077,-0.0020442171133713974,0.4444444444444444,18,66,MA_LRCX,MA,LRCX
50,30,1.0,0.0,-0.001596859103504248,-0.0006687632073196781,-0.6718036228068265,-0.0021356272807414225,0.5217391304347826,23,67,MA_LRCX,MA,LRCX
70,70,1.0,0.5,-0.0014075048524724843,-0.000589429328046065,-0.6761701225592761,-0.0015056622862702352,0.5833333333333334,12,68,MA_LRCX,MA,LRCX
70,50,2.5,1.0,-0.0009438316029505222,-0.00039520075421117795,-0.6767066066241518,-0.0009438316029505222,0.5714285714285714,7,69,MA_LRCX,MA,LRCX
50,70,1.0,0.5,-0.0008948877428732521,-0.00037470166762954005,-0.6900845965426843,-0.0009627227520199085,0.4666666666666667,15,70,MA_LRCX,MA,LRCX
50,50,1.0,0.5,-0.0010335950184150716,-0.0004327977539231309,-0.6995650271319279,-0.001258301866145048,0.5555555555555556,18,71,MA_LRCX,MA,LRCX
70,70,1.5,1.0,-0.0014470501830182911,-0.0006059969394662801,-0.7082941755616153,-0.0015028546473653342,0.5384615384615384,13,72,MA_LRCX,MA,LRCX
70,50,2.0,0.5,-0.0014271990140670096,-0.0005976801967696455,-0.7283767349251679,-0.0017023738063996878,0.5,8,73,MA_LRCX,MA,LRCX
70,30,1.5,0.0,-0.0019483166758611332,-0.0008160368152539954,-0.7315483668304231,-0.0028288236013502403,0.5294117647058824,17,74,MA_LRCX,MA,LRCX
50,30,2.5,1.0,-0.0007676997601740004,-0.00032143443738330557,-0.7449323434350394,-0.0010590360001381486,0.5454545454545454,11,75,MA_LRCX,MA,LRCX
50,50,2.5,1.0,-0.00048044738537209925,-0.00020114560633632816,-0.7703580190877469,-0.00048044738537209925,0.3333333333333333,6,76,MA_LRCX,MA,LRCX
30,30,1.0,0.5,-0.0024315079109178623,-0.0010185608884045738,-0.7712105014161048,-0.002544363737047843,0.5714285714285714,28,77,MA_LRCX,MA,LRCX
70,70,2.0,1.0,-0.001487343502833246,-0.0006228783151529527,-0.812903972665342,-0.001487343502833246,0.16666666666666666,6,78,MA_LRCX,MA,LRCX
30,50,1.0,1.0,-0.0018259774508261762,-0.0007647687741737519,-0.8544450791187072,-0.0024835422071389623,0.56,25,79,MA_LRCX,MA,LRCX
70,50,1.0,0.5,-0.0020465472678648077,-0.000857204425824043,-0.8762427383269381,-0.0023393604894723103,0.5333333333333333,15,80,MA_LRCX,MA,LRCX
70,30,2.5,0.0,-0.0019431761321757222,-0.0008138825217244294,-0.8985750999763773,-0.0022371008614818855,0.42857142857142855,7,81,MA_LRCX,MA,LRCX
50,70,1.5,1.0,-0.0013099656616465654,-0.000548566679940965,-0.930771057733878,-0.0013104500628666293,0.46153846153846156,13,82,MA_LRCX,MA,LRCX
50,30,2.0,0.5,-0.0019565005423198456,-0.0008194665145352387,-0.9844537457204626,-0.0024377462979170723,0.47058823529411764,17,83,MA_LRCX,MA,LRCX
70,30,2.0,0.5,-0.0022187039235698467,-0.0009293595076722561,-0.9859025606104026,-0.0028304147470615223,0.35714285714285715,14,84,MA_LRCX,MA,LRCX
70,30,1.0,0.0,-0.002646806119673711,-0.001108819034992492,-0.9866838665926179,-0.0030636545219891193,0.3888888888888889,18,85,MA_LRCX,MA,LRCX
70,50,1.5,1.0,-0.0019016387242870405,-0.0007964753060735186,-0.9973136692064659,-0.0019208575951587409,0.4375,16,86,MA_LRCX,MA,LRCX
30,30,2.0,1.0,-0.002686524607383035,-0.0011254712104272757,-1.0059637788916065,-0.002686524607383035,0.4375,16,87,MA_LRCX,MA,LRCX
70,30,1.5,0.5,-0.0025081052431558783,-0.001050671019847349,-1.053908956947144,-0.0031801181314536943,0.4,20,88,MA_LRCX,MA,LRCX
70,50,2.0,1.0,-0.00169955249982042,-0.0007117923880218813,-1.0700036871101468,-0.00169955249982042,0.3,10,89,MA_LRCX,MA,LRCX
70,30,2.5,0.5,-0.002068455317940825,-0.0008663862256865773,-1.129142994922102,-0.0022294575089064892,0.25,8,90,MA_LRCX,MA,LRCX
30,70,1.0,1.0,-0.0016968147384111944,-0.0007106452153372578,-1.1385456719955034,-0.0017483295641174481,0.42857142857142855,21,91,MA_LRCX,MA,LRCX
50,50,1.5,1.0,-0.0018143803519823996,-0.0007599090299038602,-1.179182123302591,-0.0018143803519823996,0.5,14,92,MA_LRCX,MA,LRCX
70,70,1.0,1.0,-0.0027034649064572296,-0.0011325736331809777,-1.20216235633895,-0.0027034649064572296,0.47058823529411764,17,93,MA_LRCX,MA,LRCX
70,30,2.0,1.0,-0.002866149229798466,-0.0012007845506426529,-1.2402814561549598,-0.0030060225634962684,0.375,16,94,MA_LRCX,MA,LRCX
70,30,2.5,1.0,-0.0025763773431671144,-0.0010792923646990582,-1.2825767757238498,-0.002615270631930616,0.2222222222222222,9,95,MA_LRCX,MA,LRCX
70,30,1.0,0.5,-0.0032429578128483263,-0.0013587991753140072,-1.2959269465355978,-0.0034760725482355453,0.4166666666666667,24,96,MA_LRCX,MA,LRCX
70,30,1.5,1.0,-0.003399539651745872,-0.0014244719611454792,-1.3470676885936674,-0.003611589130042434,0.44,25,97,MA_LRCX,MA,LRCX
50,30,1.5,0.5,-0.0032102187177317685,-0.0013450686630119835,-1.349032353474434,-0.0036634157181077466,0.3157894736842105,19,98,MA_LRCX,MA,LRCX
50,30,1.0,0.5,-0.003987266568909254,-0.0016710270300051011,-1.4531622754307405,-0.004096647535517577,0.4166666666666667,24,99,MA_LRCX,MA,LRCX
70,50,1.0,1.0,-0.003314384075708076,-0.0013887556836322812,-1.474335151617682,-0.0033848956346490015,0.4090909090909091,22,100,MA_LRCX,MA,LRCX
30,30,1.5,1.0,-0.005088933421997645,-0.0021334110496140646,-1.5231894302796731,-0.005323364492800255,0.4230769230769231,26,101,MA_LRCX,MA,LRCX
50,30,2.0,1.0,-0.0033898812298591655,-0.0014204208996768664,-1.5406149895800159,-0.003602973834632867,0.29411764705882354,17,102,MA_LRCX,MA,LRCX
50,50,1.0,1.0,-0.0032612422083136334,-0.0013664676173353874,-1.5426509697905062,-0.0032990515066636727,0.391304347826087,23,103,MA_LRCX,MA,LRCX
70,30,1.0,1.0,-0.004386605744656845,-0.001838600543952018,-1.5598860611971463,-0.004386605744656845,0.5277777777777778,36,104,MA_LRCX,MA,LRCX
50,70,1.0,1.0,-0.003104853759120597,-0.0013008812292899519,-1.6422142510109934,-0.003104853759120597,0.3,20,105,MA_LRCX,MA,LRCX
50,30,1.0,1.0,-0.0057627107073938534,-0.00241635092363901,-1.8570765668903013,-0.0057627107073938534,0.42857142857142855,28,106,MA_LRCX,MA,LRCX
50,30,1.5,1.0,-0.004985843902591878,-0.002090130406683821,-1.8871155875836185,-0.00507306277251222,0.15789473684210525,19,107,MA_LRCX,MA,LRCX
30,30,1.0,1.0,-0.007518881241179625,-0.0031543454820001093,-1.9041567747393888,-0.007697347428707435,0.3939393939393939,33,108,MA_LRCX,MA,LRCX
30,70,1.0,0.0,0.007721222923151218,0.003224914537097723,1.8485012561929228,-0.0007205642174988987,0.7894736842105263,19,1,TMO_AMD,TMO,AMD
30,50,1.5,0.0,0.006636308455546532,0.0027726490688613215,1.740338918969202,-0.00023905487577216496,0.7857142857142857,14,2,TMO_AMD,TMO,AMD
30,70,2.0,0.0,0.005646033003452612,0.0023595880659883495,1.6912780652062465,0.0,1.0,9,3,TMO_AMD,TMO,AMD
50,50,2.5,0.0,0.0042565823014947815,0.0017796252907169574,1.6717386385854065,-1.452446537319976e-05,0.8888888888888888,9,4,TMO_AMD,TMO,AMD
30,50,2.0,0.0,0.005414619169245561,0.0022630272724966094,1.623940137085922,-0.00019937945529781422,0.9090909090909091,11,5,TMO_AMD,TMO,AMD
30,50,1.0,0.0,0.00646453835168737,0.0027010177312769557,1.609159889391373,-0.001127371466201722,0.8,20,6,TMO_AMD,TMO,AMD
70,70,2.0,0.0,0.0024439256197953366,0.0010223127552575484,1.5591640334523553,-0.0001697383115420692,0.8888888888888888,9,7,TMO_AMD,TMO,AMD
30,50,2.5,0.0,0.005479032817452098,0.0022899061032404244,1.5404132925034577,-2.6641757929028246e-05,0.875,8,8,TMO_AMD,TMO,AMD
30,70,2.5,0.0,0.006903946676862979,0.002884245038673905,1.5254096668048849,0.0,1.0,7,9,TMO_AMD,TMO,AMD
30,70,2.5,1.0,0.0035772148815165564,0.0014958845484505101,1.5215919158506652,0.0,1.0,7,10,TMO_AMD,TMO,AMD
30,70,2.5,0.5,0.004652840578833711,0.0019450727479526364,1.437157788185114,-5.181192589952843e-06,0.8571428571428571,7,11,TMO_AMD,TMO,AMD
30,70,1.5,0.0,0.003588494808733376,0.0015005965703949187,1.3981474149251398,-0.00040546852968390473,0.9,10,12,TMO_AMD,TMO,AMD
30,70,2.0,0.5,0.0031508311399095694,0.00131774649215477,1.3739230921494956,-5.179627964967339e-06,0.8888888888888888,9,13,TMO_AMD,TMO,AMD
30,50,2.5,0.5,0.003385599632290105,0.0014158354212658875,1.3589615283457113,-0.00023401343908568378,0.75,8,14,TMO_AMD,TMO,AMD
50,50,2.0,0.0,0.002491716820526344,0.0010422897264033004,1.3510200000799122,-0.00027124537404611053,0.7,10,15,TMO_AMD,TMO,AMD
50,70,2.5,0.0,0.0031137355895603834,0.0013022463310277121,1.3371049245497655,0.0,1.0,6,16,TMO_AMD,TMO,AMD
50,50,2.5,0.5,0.0025723837953155453,0.0010760076865679036,1.334711881869606,-0.00027337759080429654,0.7777777777777778,9,17,TMO_AMD,TMO,AMD
50,70,2.0,0.0,0.0033626926849302254,0.0014062652272923692,1.31108910631501,-0.00015456560730953793,0.7777777777777778,9,18,TMO_AMD,TMO,AMD
30,50,1.5,0.5,0.003505896885126422,0.001466091802626135,1.2777475263677949,-0.00044641797152203747,0.7333333333333333,15,19,TMO_AMD,TMO,AMD
50,70,2.5,0.5,0.00235686167013293,0.0009859181469844547,1.274101249553423,-1.4529342831956455e-05,0.8333333333333334,6,20,TMO_AMD,TMO,AMD
50,70,1.5,0.0,0.0036742854973909563,0.001536433347878674,1.272113332239708,-0.0005117910561205642,0.8333333333333334,12,21,TMO_AMD,TMO,AMD
30,50,2.5,1.0,0.0019513142017461359,0.0008163663364850748,1.2277583413494764,-0.00019458524708551188,0.75,8,22,TMO_AMD,TMO,AMD
30,50,2.0,0.5,0.002856270852009329,0.001194656995355814,1.1858165851469264,-0.00040673426529536913,0.7272727272727273,11,23,TMO_AMD,TMO,AMD
70,70,2.0,0.5,0.0014433067761774874,0.0006039216310305129,1.161233925001715,-0.0003150496692663693,0.7777777777777778,9,24,TMO_AMD,TMO,AMD
50,70,2.0,0.5,0.0026477728877605114,0.001107518120722073,1.1186457983134346,-0.0005659281091106221,0.7,10,25,TMO_AMD,TMO,AMD
50,70,1.0,0.0,0.00344247694128906,0.0014395973957246344,1.0605922704647945,-0.0008043690584362553,0.6666666666666666,15,26,TMO_AMD,TMO,AMD
70,70,2.5,0.0,0.00126963603286742,0.0005312795226917189,1.035775988499775,0.0,1.0,3,27,TMO_AMD,TMO,AMD
