spread_window,zscore_window,entry_threshold,exit_threshold,total_return,annual_return,sharpe_ratio,max_drawdown,win_rate,num_trades,rank,pair_name,ticker1,ticker2
70,70,2.0,0.0,-179653.67022976096,,1.0455531439902475,-50441.178171123975,0.125,8,18,V_CMCSA,V,CMCSA
30,70,2.5,0.5,6985.544778128889,39.66550225145302,0.9971970018763798,0.0,1.0,4,19,V_CMCSA,V,CMCSA
50,50,2.0,0.0,-134001.977173056,,0.9925875213918939,-824.7161880700886,0.4444444444444444,9,20,V_CMCSA,V,CMCSA
50,70,2.5,0.0,-608.4979067987798,,0.9919950183541109,-608.4979067987798,0.0,4,21,V_CMCSA,V,CMCSA
50,70,1.5,0.5,240584.16459269606,177.90569567676624,0.9826264334434118,-413.5618325222429,0.5,12,22,V_CMCSA,V,CMCSA
70,70,1.0,0.0,-95379.35510382727,,0.9203258534699107,-22170.5897708096,0.2857142857142857,14,23,V_CMCSA,V,CMCSA
30,50,2.5,0.5,-51666.12236356102,,0.8677277395879303,-7.086877272329621,0.8571428571428571,7,24,V_CMCSA,V,CMCSA
30,70,2.0,1.0,-27.58033962827509,,0.8553731422747831,-4.010952597551443,0.5714285714285714,7,25,V_CMCSA,V,CMCSA
50,50,2.5,0.0,-1205.6013392286866,,0.8274739058217968,-3.021938875399788,0.6666666666666666,6,26,V_CMCSA,V,CMCSA
30,50,1.5,0.5,-16588761121.961033,,0.8239938328119889,-40.79348348127763,0.7857142857142857,14,27,V_CMCSA,V,CMCSA
30,70,2.5,1.0,-115.16436183890251,,0.7856558977762634,-115.16436183890251,0.0,4,28,V_CMCSA,V,CMCSA
50,70,2.5,0.5,-629.6822352335265,,0.782490914460168,-629.6822352335265,0.0,4,29,V_CMCSA,V,CMCSA
30,50,1.0,0.0,1415596118.0990727,6769.5785345022205,0.7714525382614508,-879.7912706713456,0.5333333333333333,15,30,V_CMCSA,V,CMCSA
70,70,2.5,0.5,1853.2541864061654,22.338388040779268,0.6571709647157669,-3551.2951865679274,0.16666666666666666,6,31,V_CMCSA,V,CMCSA
50,50,2.0,0.5,1097058.920188442,336.6513715252812,0.6207134066887868,-1432.9411624129405,0.3,10,32,V_CMCSA,V,CMCSA
50,50,2.5,0.5,-620.2692479695143,,0.6108335175728377,-3.5945925347669814,0.5714285714285714,7,33,V_CMCSA,V,CMCSA
50,50,1.0,0.0,3290312665.9231567,9636.396906413902,0.5370528435992259,-71949.44298458991,0.3888888888888889,18,34,V_CMCSA,V,CMCSA
70,70,1.5,0.5,-166497.21883285503,,0.5124748955869777,-4008.9751015910456,0.38461538461538464,13,35,V_CMCSA,V,CMCSA
30,30,1.5,0.0,-23014744057508.78,,0.4597981926030642,-2422.698974951666,0.55,20,36,V_CMCSA,V,CMCSA
50,50,1.5,0.5,-43807637.882061355,,0.43393523159314107,-26274.571806616455,0.47058823529411764,17,37,V_CMCSA,V,CMCSA
70,50,2.5,0.0,773.30010492696,15.192387088608339,0.4311382450199897,-1300.1035570388094,0.2857142857142857,7,38,V_CMCSA,V,CMCSA
70,70,2.0,0.5,2262.7840369141454,24.37169792320005,0.4022824284023266,-1581.072564068304,0.25,8,39,V_CMCSA,V,CMCSA
30,50,2.0,0.5,-2192.724522081127,,0.32890259296268365,-12.828653253213815,0.625,8,40,V_CMCSA,V,CMCSA
50,70,2.5,1.0,355.60095254314996,10.704570036528773,0.27072732671946237,-6.712361416184309,0.75,4,41,V_CMCSA,V,CMCSA
70,50,1.5,0.0,4468358.852514587,606.8311357782371,0.2482577493545953,-908.8159805364264,0.46153846153846156,13,42,V_CMCSA,V,CMCSA
70,50,2.0,0.0,-22420.42632498677,,0.22667810682367828,-2595.3877398021937,0.2222222222222222,9,43,V_CMCSA,V,CMCSA
30,70,1.5,1.0,517624.5555278497,245.55485162696786,0.2065074268406034,-34.59794734792413,0.38461538461538464,13,44,V_CMCSA,V,CMCSA
50,70,1.0,0.5,26858162.60381752,1286.7925231829918,0.08719416092610727,-48.75026983608568,0.5789473684210527,19,45,V_CMCSA,V,CMCSA
50,70,2.0,1.0,11348.606989874414,48.823454155106326,0.06540516356254128,-99.45293837276756,0.625,8,46,V_CMCSA,V,CMCSA
30,30,2.5,0.0,-885538.9055676829,,0.04233912728669787,-11.865184332066066,0.625,8,47,V_CMCSA,V,CMCSA
70,70,2.5,1.0,1926.6035094103388,22.720491951941224,-0.00020872006057343136,-398.5885518283651,0.16666666666666666,6,48,V_CMCSA,V,CMCSA
70,50,1.0,0.0,27387644.615536895,1297.3595913582994,-0.04284047224452155,-3501.1882010510108,0.375,16,49,V_CMCSA,V,CMCSA
30,30,1.0,0.0,908899107448.2606,101364.52717540992,-0.14057170912575945,-347.3385002511236,0.45454545454545453,22,50,V_CMCSA,V,CMCSA
70,50,2.5,0.5,-1074.9451016485111,,-0.19442771094262593,-196.74458209567754,0.14285714285714285,7,51,V_CMCSA,V,CMCSA
50,30,2.5,0.0,-5624.536052366629,,-0.3214842047380221,-9.325300211157087,0.6666666666666666,9,52,V_CMCSA,V,CMCSA
50,50,2.5,1.0,43001.93956852352,86.01695345395173,-0.37649424545756555,-238.86535572630513,0.42857142857142855,7,53,V_CMCSA,V,CMCSA
30,50,1.0,0.5,683014886.9910833,4989.379342400527,-0.3842921748931222,-353.7934327718347,0.4375,16,54,V_CMCSA,V,CMCSA
70,50,2.0,0.5,-10309.899789166273,,-0.39451086756652204,-287.70456916886934,0.2222222222222222,9,55,V_CMCSA,V,CMCSA
70,70,1.0,0.5,624462.9541068214,265.7020432393615,-0.4199013835888329,-25.16791699929248,0.6,15,56,V_CMCSA,V,CMCSA
70,30,2.5,0.0,-126964.14779680985,,-0.4339608370283628,-369.60520472864937,0.3,10,57,V_CMCSA,V,CMCSA
70,70,2.0,1.0,-5359.449589960611,,-0.47570077814563255,-212.42170004692125,0.25,8,58,V_CMCSA,V,CMCSA
50,50,2.0,1.0,1780172.4680164438,412.4972263317974,-0.514458389620752,-780.0377263402,0.4,10,59,V_CMCSA,V,CMCSA
30,50,2.5,1.0,14079.372547530853,53.529206419694084,-0.5197719475505713,-41.64587300268489,0.5714285714285714,7,60,V_CMCSA,V,CMCSA
50,70,1.5,1.0,-34281.42910624361,,-0.5292427050731109,-123.32894871060184,0.3333333333333333,12,61,V_CMCSA,V,CMCSA
70,50,1.5,0.5,88089.40614677106,116.4816714628769,-0.6369254839760442,-45.277035821117124,0.5384615384615384,13,62,V_CMCSA,V,CMCSA
50,30,1.5,0.0,-111774975366.95918,,-0.6925573280650995,-41.75525313145448,0.47368421052631576,19,63,V_CMCSA,V,CMCSA
30,50,1.5,1.0,99738530.80783983,2229.2895199081086,-0.7094485878428004,-1279.0023015942422,0.35714285714285715,14,64,V_CMCSA,V,CMCSA
50,30,2.0,0.0,-42532585.48938318,,-0.712098535508887,-7701.475803433866,0.2857142857142857,14,65,V_CMCSA,V,CMCSA
30,30,2.0,0.0,1629430.9923547506,397.4623232909806,-0.7920292022537041,-7.214638571389342,0.5454545454545454,11,66,V_CMCSA,V,CMCSA
70,30,1.5,0.0,-450240.5629740322,,-0.8076450947554367,-4.742125944929621,0.5625,16,67,V_CMCSA,V,CMCSA
30,30,2.5,0.5,-16651267.691094236,,-0.8150601652446618,-14.456008171884498,0.625,8,68,V_CMCSA,V,CMCSA
70,70,1.5,1.0,14495.907356865766,54.19874731762008,-0.8318838894210837,-9.216988330113784,0.5384615384615384,13,69,V_CMCSA,V,CMCSA
70,50,2.5,1.0,78.65369863176967,5.2496205846002395,-0.8384362422162818,-40.06603898498345,0.2857142857142857,7,70,V_CMCSA,V,CMCSA
70,30,2.5,0.5,-4129.153563666245,,-0.8821946660662845,-65.07550037799727,0.6,10,71,V_CMCSA,V,CMCSA
50,50,1.0,0.5,4187799719.8654785,10660.248165222887,-0.8982759397944603,-109.2819156666062,0.5789473684210527,19,72,V_CMCSA,V,CMCSA
30,30,1.5,0.5,40759392169071.46,498085.32481273625,-0.9086265649073134,-328.3126284198907,0.45,20,73,V_CMCSA,V,CMCSA
70,50,1.0,0.5,908760.574338753,311.0576725185758,-0.9164315822129778,-61.70851679709116,0.47058823529411764,17,74,V_CMCSA,V,CMCSA
30,50,2.0,1.0,-145.27965260978206,,-0.9259004117136259,-5.2824456893412925,0.375,8,75,V_CMCSA,V,CMCSA
50,30,2.5,0.5,667.613378396231,14.227598639112998,-0.9380581513930429,-8.30045704760531,0.5555555555555556,9,76,V_CMCSA,V,CMCSA
70,50,2.0,1.0,4005.894514406067,31.221974386765076,-0.972346865089094,-28.722789931792075,0.5555555555555556,9,77,V_CMCSA,V,CMCSA
70,30,2.0,0.0,-129800.7653420468,,-1.0193087888765608,-312.15667633660547,0.38461538461538464,13,78,V_CMCSA,V,CMCSA
50,50,1.5,1.0,1302674226.3261342,6538.0200535583,-1.0366855397603478,-11.544290600916057,0.5294117647058824,17,79,V_CMCSA,V,CMCSA
50,30,2.5,1.0,-3530.9023927215135,,-1.039053953338372,-25.135397984040257,0.5555555555555556,9,80,V_CMCSA,V,CMCSA
50,30,1.0,0.0,-223887567193.7632,,-1.0780201633225834,-516.09262426262,0.36363636363636365,22,81,V_CMCSA,V,CMCSA
70,30,2.5,1.0,-5471.227707423767,,-1.1359691974155373,-56.355563853187924,0.4,10,82,V_CMCSA,V,CMCSA
70,30,1.0,0.0,30511.322238627443,74.37411098675418,-1.2405167658679848,-17.89587168497687,0.5789473684210527,19,83,V_CMCSA,V,CMCSA
70,30,2.0,0.5,-1659.9102971362454,,-1.303841430623469,-9.388453596088222,0.6153846153846154,13,84,V_CMCSA,V,CMCSA
50,70,1.0,1.0,-551434159.8337904,,-1.3172755921187014,-1088.8599492385454,0.36363636363636365,22,85,V_CMCSA,V,CMCSA
70,30,1.5,0.5,34628.419929462194,78.47542910880748,-1.319235348927847,-16.733411159284184,0.5294117647058824,17,86,V_CMCSA,V,CMCSA
70,70,1.0,1.0,-378.98082739733235,,-1.365107077428205,-15.059139016051827,0.47368421052631576,19,87,V_CMCSA,V,CMCSA
30,30,2.5,1.0,-752356812.3993733,,-1.3660297282636946,-26.91112387569136,0.6,10,88,V_CMCSA,V,CMCSA
50,30,2.0,0.5,-29420178.280615438,,-1.3739610572754284,-19.724286024411423,0.35714285714285715,14,89,V_CMCSA,V,CMCSA
70,50,1.5,1.0,256.30026366097877,9.209900086989576,-1.4067130634648444,-3.2011409041656593,0.38461538461538464,13,90,V_CMCSA,V,CMCSA
70,30,2.0,1.0,-1.0137007130523936,,-1.437213142655434,-1.0994688678709394,0.2857142857142857,14,91,V_CMCSA,V,CMCSA
30,30,1.0,0.5,66660797525570.37,611977.9590393571,-1.451037454299598,-496.36315700493657,0.4090909090909091,22,92,V_CMCSA,V,CMCSA
30,50,1.0,1.0,60729946882.85664,32656.47550960982,-1.4597245909140375,-14.456008171884498,0.5789473684210527,19,93,V_CMCSA,V,CMCSA
50,30,1.5,0.5,21880044082.29209,21299.6210793766,-1.4693328021281276,-21.655174583244207,0.631578947368421,19,94,V_CMCSA,V,CMCSA
30,30,2.0,0.5,-19775590.51258727,,-1.4868710602165147,-17.60696031295026,0.45454545454545453,11,95,V_CMCSA,V,CMCSA
50,30,2.0,1.0,-56177674.91171601,,-1.496123694241319,-25.135397984040257,0.42857142857142855,14,96,V_CMCSA,V,CMCSA
70,50,1.0,1.0,10994.593903314066,48.166912918497964,-1.5796976851636022,-8.354848531576557,0.5238095238095238,21,97,V_CMCSA,V,CMCSA
30,70,1.0,1.0,-70981.94999988549,,-1.5887229639541254,-10.622234661742302,0.45454545454545453,22,98,V_CMCSA,V,CMCSA
70,30,1.5,1.0,-37.73662045529175,,-1.599351721334559,-4.876807582449077,0.4,20,99,V_CMCSA,V,CMCSA
50,50,1.0,1.0,21373584612.023365,21091.823123804348,-1.6055924308339624,-58.150929050380505,0.5909090909090909,22,100,V_CMCSA,V,CMCSA
70,30,1.0,0.5,9994.109934733842,46.24215309236201,-1.6566683928178167,-17.034145656835353,0.38095238095238093,21,101,V_CMCSA,V,CMCSA
50,30,1.5,1.0,11076941279.803804,16018.201671618297,-1.6711455255574197,-22.04310687872741,0.42857142857142855,21,102,V_CMCSA,V,CMCSA
50,30,1.0,0.5,258674866.92258933,3322.6711876777204,-1.6812658486946908,-49.11423751841874,0.4583333333333333,24,103,V_CMCSA,V,CMCSA
30,30,2.0,1.0,-386796837.3606443,,-1.6975870293595294,-26.911123875691356,0.5714285714285714,14,104,V_CMCSA,V,CMCSA
30,30,1.5,1.0,-767356812194853.6,,-1.7886592658009344,-299.9606536639862,0.391304347826087,23,105,V_CMCSA,V,CMCSA
50,30,1.0,1.0,976193693.6167967,5794.108621268943,-1.8801956199977037,-32.829809649411686,0.48148148148148145,27,106,V_CMCSA,V,CMCSA
70,30,1.0,1.0,271344545.6172384,3389.870134078317,-1.9221643838012685,-20.13232230700894,0.37037037037037035,27,107,V_CMCSA,V,CMCSA
30,30,1.0,1.0,-2.3326686570148746e+18,,-2.1023411525670013,-221.9273452154955,0.44,25,108,V_CMCSA,V,CMCSA
30,70,2.0,0.0,6212134650286.727,226625.20573367047,1.8484905367572684,0.0,1.0,11,1,MA_PPG,MA,PPG
30,50,2.0,0.0,119351025229303.25,780952.0073500843,1.7657572576253626,-266532765.00898293,0.38461538461538464,13,2,MA_PPG,MA,PPG
30,70,2.0,0.5,119164744975600.23,780441.5413969374,1.6863600934649305,-37545488356.60702,0.25,12,3,MA_PPG,MA,PPG
30,70,1.5,0.0,-250999466526.89337,,1.644526760100997,-4726445000.452702,0.16666666666666666,12,4,MA_PPG,MA,PPG
50,70,2.0,0.0,30761650.914343834,1362.0621833109901,1.5738088769144376,-0.6143840284728697,0.8888888888888888,9,5,MA_PPG,MA,PPG
30,70,1.0,0.0,12696888559.726982,16960.12625684664,1.5644712999559718,-2.141643928252597,0.8571428571428571,14,6,MA_PPG,MA,PPG
30,50,1.5,0.0,-1419807607026044.8,,1.4626299959945248,-584305354.6930763,0.25,16,7,MA_PPG,MA,PPG
70,70,2.0,0.0,-5815990.424894741,,1.4288756685241606,-5728.792555915198,0.375,8,8,MA_PPG,MA,PPG
50,70,2.5,0.0,5527452.157084274,663.4347763174322,1.411845773632858,0.0,1.0,6,9,MA_PPG,MA,PPG
30,50,2.5,0.0,-1017873816.3755299,,1.3547081524667768,-5.470710750038594,0.875,8,10,MA_PPG,MA,PPG
50,70,2.5,0.5,126162.24557589805,135.5445018729916,1.2883542570830324,-0.12787984089126497,0.8333333333333334,6,11,MA_PPG,MA,PPG
30,70,2.5,0.0,3698821.7767442665,560.5933285859911,1.2389180891384315,0.0,1.0,5,12,MA_PPG,MA,PPG
50,70,2.0,0.5,-2823240.3766308925,,1.2049600902134812,-830.7797789037234,0.3333333333333333,9,13,MA_PPG,MA,PPG
30,50,2.0,0.5,9526170342221.055,271040.37102621887,1.1973629694159116,-12972750.371444153,0.38461538461538464,13,14,MA_PPG,MA,PPG
30,70,2.5,0.5,-511727.7675002466,,1.1321999165649732,-3.7172986436349675,0.8,5,15,MA_PPG,MA,PPG
30,70,2.0,1.0,2360326325756.1187,151140.472475907,1.1028860216714371,-4177022587.585494,0.25,12,16,MA_PPG,MA,PPG
70,70,2.0,0.5,-897920.7895892666,,1.0772792234148136,-30.08786449369468,0.625,8,17,MA_PPG,MA,PPG
30,70,1.5,0.5,22860658139.880016,21694.153331390087,1.0113600656404549,-62165219.22144788,0.3076923076923077,13,18,MA_PPG,MA,PPG
30,50,2.5,0.5,-246285447.20096558,,0.9604431470741401,-20.58098399165704,0.875,8,19,MA_PPG,MA,PPG
50,50,2.0,0.0,10584545037.219563,15716.172051747038,0.9545866459280914,-118.65288619576789,0.6666666666666666,12,20,MA_PPG,MA,PPG
50,70,1.5,0.0,-20244976476.163296,,0.9395136882924634,-39107.71300171472,0.3333333333333333,12,21,MA_PPG,MA,PPG
70,70,2.5,0.0,1475.7272853894854,20.216993642721533,0.9376460395831082,0.0,1.0,4,22,MA_PPG,MA,PPG
30,70,2.5,1.0,-649498.1892910552,,0.9113913454294794,-11.736604303755712,0.8,5,23,MA_PPG,MA,PPG
50,70,2.5,1.0,44750.13405056569,87.48062975557241,0.8040397330588349,-4.654114547666663,0.8333333333333334,6,24,MA_PPG,MA,PPG
30,50,1.5,0.5,-195131856863266.16,,0.6144595437601935,-90532514.28175111,0.29411764705882354,17,25,MA_PPG,MA,PPG
30,70,1.0,0.5,11174986711104.994,289771.31483744504,0.6129166060133435,-10731369.84443059,0.35294117647058826,17,26,MA_PPG,MA,PPG
70,70,2.5,0.5,-112.47768748528594,,0.5675044042665148,-81.69608008393931,0.25,4,27,MA_PPG,MA,PPG
50,50,2.5,0.0,-90457.50091149328,,0.5221426356861651,-15.709844193910866,0.8333333333333334,6,28,MA_PPG,MA,PPG
70,50,2.5,0.0,-3112.2902434222046,,0.4784478778377799,-47.27132239826437,0.5,6,29,MA_PPG,MA,PPG
70,70,1.5,0.0,288933589.8895986,3480.203488257339,0.45178754284395595,-31.52680998542529,0.7,10,30,MA_PPG,MA,PPG
30,50,1.0,0.0,-412183040957.0452,,0.4390293866522447,-153399.20559462372,0.35294117647058826,17,31,MA_PPG,MA,PPG
30,50,2.5,1.0,-13587732.658475405,,0.35259901115166176,-4818.62745406879,0.375,8,32,MA_PPG,MA,PPG
70,50,2.0,0.0,64386478.625112005,1855.939580148079,0.2950084977159353,-16.40942671048689,0.8,10,33,MA_PPG,MA,PPG
30,30,2.0,0.0,5.305652685975727e+16,10024285.218281223,0.2860982828488508,-2897667.6990890508,0.35,20,34,MA_PPG,MA,PPG
50,70,1.0,0.0,912182977.8939259,5631.899269173771,0.26393776638200145,-21.56159622814684,0.7692307692307693,13,35,MA_PPG,MA,PPG
50,50,2.0,0.5,2728544224.382885,8909.962244205195,0.2544366303665309,-145.4282241411535,0.5833333333333334,12,36,MA_PPG,MA,PPG
50,70,1.5,0.5,-3822541461.7716656,,0.1532529977899834,-178.56485059336052,0.4166666666666667,12,37,MA_PPG,MA,PPG
50,50,1.5,0.0,49058246089983.5,538263.4880562316,0.13593852787254254,-3498.0773797334896,0.4666666666666667,15,38,MA_PPG,MA,PPG
70,70,1.0,0.0,83693429846.98367,37348.897048303195,0.13366674442549575,-212.1634694710147,0.6923076923076923,13,39,MA_PPG,MA,PPG
70,70,2.0,1.0,-1987109.7183342592,,0.0928443636481239,-64.06946646665743,0.625,8,40,MA_PPG,MA,PPG
50,70,2.0,1.0,535928.8386086988,249.16769652450603,-0.040794128682564594,-167.2410732399521,0.5555555555555556,9,41,MA_PPG,MA,PPG
30,50,2.0,1.0,671289026.0094284,4953.335263496762,-0.06118798849196596,-22.72516275815399,0.7692307692307693,13,42,MA_PPG,MA,PPG
70,70,2.5,1.0,-439.79915931222064,,-0.06568250531400938,-47.44674446037962,0.25,4,43,MA_PPG,MA,PPG
30,30,2.5,0.0,-218181000010.9605,,-0.07045574371233644,-361829652.2064175,0.07692307692307693,13,44,MA_PPG,MA,PPG
50,50,2.5,0.5,172985.1222063051,154.83172481482444,-0.17410181645796818,-19.057497295769913,0.8333333333333334,6,45,MA_PPG,MA,PPG
30,70,1.5,1.0,-227269122.38256142,,-0.17758315606146785,-20750.905548575356,0.35714285714285715,14,46,MA_PPG,MA,PPG
70,50,2.0,0.5,4972488.613548333,634.6484246054662,-0.27051679104374815,-13.809727159348823,0.7,10,47,MA_PPG,MA,PPG
30,30,1.0,0.0,1.7604119846272138e+16,6316691.182496165,-0.2839152975253495,-270.5798864833405,0.5,26,48,MA_PPG,MA,PPG
70,70,1.5,0.5,-113856457.7949557,,-0.29423685800070754,-413.41459615416176,0.4,10,49,MA_PPG,MA,PPG
70,50,1.5,0.0,135124423.5932825,2531.5790509983535,-0.3623609888614989,-18.174193110117848,0.75,12,50,MA_PPG,MA,PPG
70,50,2.5,0.5,-7714.1649652365295,,-0.37194743954857346,-48.07791208006944,0.5,6,51,MA_PPG,MA,PPG
30,50,1.0,0.5,-11459683558486.252,,-0.4122315281133258,-59.16555221952697,0.55,20,52,MA_PPG,MA,PPG
30,30,1.5,0.0,-3856973711260839.5,,-0.47776482090792544,-929.9107383169319,0.5,22,53,MA_PPG,MA,PPG
50,50,2.5,1.0,-41594.78421510613,,-0.5322058264909134,-16.902956863997304,0.5,6,54,MA_PPG,MA,PPG
30,30,2.0,0.5,-4003061149602520.0,,-0.5583397890858288,-29.674290173842987,0.7,20,55,MA_PPG,MA,PPG
70,50,1.0,0.0,59212437679.50392,32312.363134945266,-0.5784828898428221,-22.725281952365435,0.7857142857142857,14,56,MA_PPG,MA,PPG
50,50,1.5,0.5,-2093013641801.2407,,-0.6607653569153077,-149.24329188585662,0.6,15,57,MA_PPG,MA,PPG
50,50,1.0,0.0,2181695961708.0876,146242.52732032404,-0.719091929470107,-1922.8200643946557,0.4666666666666667,15,58,MA_PPG,MA,PPG
50,50,2.0,1.0,-2621476021.2705054,,-0.7321593241486969,-85.30966574646483,0.5,12,59,MA_PPG,MA,PPG
70,70,1.0,0.5,10745667297.311077,15815.884889529547,-0.7441773290581056,-16.40942671048689,0.6923076923076923,13,60,MA_PPG,MA,PPG
50,70,1.0,0.5,-21134577321.41684,,-0.785445888898479,-31.015977670309393,0.5384615384615384,13,61,MA_PPG,MA,PPG
50,30,2.0,0.0,-45513286954478.19,,-0.7972201711758024,-763.372542328317,0.5333333333333333,15,62,MA_PPG,MA,PPG
30,30,2.5,0.5,2966756282.025334,9227.715294756777,-0.8611283680213413,-1195.5491663562611,0.46153846153846156,13,63,MA_PPG,MA,PPG
50,30,2.5,0.0,-1282386.1677778107,,-0.9391267925276465,-4174.271293493835,0.2,10,64,MA_PPG,MA,PPG
70,50,2.5,1.0,4362.696383540434,32.39335343132124,-0.9505524730091246,-6.2897522863474515,0.5,6,65,MA_PPG,MA,PPG
50,30,2.0,0.5,727821720532212.5,1664610.1364807736,-0.9788977613768205,-341.7600608583327,0.4666666666666667,15,66,MA_PPG,MA,PPG
70,50,1.5,0.5,1485254964.1911318,6907.099170521016,-1.0015969169896446,-20.61155699782863,0.6666666666666666,12,67,MA_PPG,MA,PPG
30,30,2.0,1.0,-4.769988985833601e+16,,-1.0674215014019615,-339.5449207251593,0.5,22,68,MA_PPG,MA,PPG
30,50,1.5,1.0,-1270661418.4264665,,-1.0822339733545294,-75.85097383377973,0.5,18,69,MA_PPG,MA,PPG
50,30,2.5,0.5,-1388388373.4558563,,-1.1070616017454862,-1552.073403556703,0.3,10,70,MA_PPG,MA,PPG
70,50,2.0,1.0,-7060036.503840508,,-1.1414244814070293,-16.621794213743726,0.6,10,71,MA_PPG,MA,PPG
70,30,2.0,0.0,-1620870019673.3008,,-1.1472281039682095,-41.56770217586829,0.5,12,72,MA_PPG,MA,PPG
30,70,1.0,1.0,-6035676320.74524,,-1.1485276577396182,-528.5795863829193,0.42105263157894735,19,73,MA_PPG,MA,PPG
50,70,1.5,1.0,14942695550.71581,18156.802188831374,-1.1560224884295804,-105.23828501359695,0.5,12,74,MA_PPG,MA,PPG
30,30,2.5,1.0,-115844058712.95358,,-1.1581415456368553,-213.64795210869175,0.46153846153846156,13,75,MA_PPG,MA,PPG
30,30,1.0,0.5,9.55780142073288e+19,231137701.44560063,-1.201931513968838,-206.20864489368353,0.48148148148148145,27,76,MA_PPG,MA,PPG
30,30,1.5,0.5,-2.026492180445846e+17,,-1.218749546862218,-103.3637893620897,0.5454545454545454,22,77,MA_PPG,MA,PPG
70,30,2.0,0.5,-4250675441168.7026,,-1.2216221595705319,-38.76552207489696,0.46153846153846156,13,78,MA_PPG,MA,PPG
70,50,1.0,0.5,-188072512246.72028,,-1.2359195891794483,-177.7154798278341,0.35714285714285715,14,79,MA_PPG,MA,PPG
50,30,2.5,1.0,-167797323.64745542,,-1.306790061476748,-195.27630608375557,0.3,10,80,MA_PPG,MA,PPG
50,50,1.0,0.5,-140441597531.45847,,-1.3525832790759271,-122.5717466057657,0.6,15,81,MA_PPG,MA,PPG
50,30,2.0,1.0,-12229919031049.016,,-1.3752866848089913,-141.86296585786786,0.5294117647058824,17,82,MA_PPG,MA,PPG
70,70,1.5,1.0,-99201540.9835012,,-1.3869266115512495,-181.73429746093421,0.3,10,83,MA_PPG,MA,PPG
70,30,1.5,0.0,9637960461517.785,272367.3064065222,-1.3944491910744472,-30.29841870402757,0.6428571428571429,14,84,MA_PPG,MA,PPG
70,30,2.5,0.0,3367353701.0279164,9730.221949562338,-1.4090182685898007,-26.889891380136714,0.6,10,85,MA_PPG,MA,PPG
70,30,1.5,0.5,24677014382065.38,403715.0152503153,-1.5166925677615224,-31.20938368793856,0.6666666666666666,15,86,MA_PPG,MA,PPG
50,30,1.5,0.0,-493302894308266.94,,-1.5273823371005233,-30.021728733473974,0.625,16,87,MA_PPG,MA,PPG
70,70,1.0,1.0,-98179957.12348688,,-1.5422567428876244,-79.51511908456821,0.5882352941176471,17,88,MA_PPG,MA,PPG
70,30,2.5,0.5,30288243072.823814,24405.757203137768,-1.5579366901474991,-52.13864819470929,0.5454545454545454,11,89,MA_PPG,MA,PPG
50,50,1.5,1.0,1470621052374.3633,123984.93429743574,-1.5741557185509307,-67.35065974222907,0.4,15,90,MA_PPG,MA,PPG
70,50,1.5,1.0,21079009567.95904,20969.641313688982,-1.6620838684348773,-22.827786501207193,0.5384615384615384,13,91,MA_PPG,MA,PPG
